block_time,hash,label,sender,target
2026-04-24 05:28:59.000 UTC,0xc682d6a450cd3670f7a3d721ef277f74707211ebb4a65b6241d0e9e06e3501dd,AMM,0x3c3dd70be82e23448894ca9352d9134bde138915,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:28:59.000 UTC,0xdedaf8eee48c2c969d4cfb5191f7463255a187a12199944ecbede45d591812a5,AMM,0x082f029a91271c52ff28164f147dc0d1fee74a94,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:28:59.000 UTC,0x30ed988e2b262d6ebebde71067a2cf57372a4a55358463ff5f244bba3e2d91f0,AMM,0x00fdb3f4b701d5152f852ebe6e946c11d48252fa,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:28:59.000 UTC,0xf023733e7fa1a9678651b12071a9af0399298c007ba0c45123eb69c5b7fd81b9,AMM,0x05bf88842d69430e6e3d4ce06cbbdda7c264f889,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:28:59.000 UTC,0xb524d08fd2724e1d6d3ddfae1eb62bc8876621d18ae6bb700ab393207a973302,AMM,0xf3cc3accbc3df0384d689585bbafdad268003b12,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:28:59.000 UTC,0xa839f041e261ee6869b96c74393377993a2e71ea9bf6fe78f90f37e7128af1c6,AMM,0x296302a11d4c59e680493a4e226113bb2c83c1ad,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:28:59.000 UTC,0xc924a8c5203dcaa7eb38f7b491924e64bab9e14e00b2a5806f259bd3b94bf045,AMM,0x99e52400f1762e37ffd6ded2743da12f5941252b,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:29:11.000 UTC,0xbcf634ab05c4069163ced062b92ed1a65fb275963f376dee3bc2e835a275354b,AMM,0x8bd30bedd8d81c79c1bd5ca652af239493264623,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:29:11.000 UTC,0xf3b9a43cd1be9c1c980347ce16f09d29c46bfb8a2de72cf065d5209df3e0dc62,AMM,0x3850ed40cef7c08597e6e7876fc5fc2744170b2b,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:29:11.000 UTC,0xd6a5984fb8db1ea16cc8db1d73c062dee217a4d9c79ff26de0cb49966855da9d,AMM,0xd8e08dd845c5c87a689e43f3cc8dee219ae4d7b3,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:29:11.000 UTC,0xd774fd13de19dd4b695cb1d6ce4e14a9854baab04e12b92c5d74d7d0e9bb3abd,AMM,0xa221569118a9f7b8ce73f9c85272d5a095ca6fc0,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:29:23.000 UTC,0x469d34b1b152f0830baaee496e1001af4a2d222ee44eab20a8e965cec4d9e2e4,AMM,0xf3cc3accbc3df0384d689585bbafdad268003b12,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:29:23.000 UTC,0x62902624c45e9618db5d6ee3bdd1df6523165b05f6d8714f8bc4df03aac7c0fa,AMM,0xf9abac1f9e56b097ff8f4d45f56960f64d8982dc,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:29:35.000 UTC,0xafaefe766900233cc4321c48c1bb8e00f4e3c63fe752d76dc85dbbbb3d5f738e,MEV,0x36aee1d1e937bd719ae0524522fac570d0233686,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
2026-04-24 05:29:35.000 UTC,0xa0cd0223dce77a3b52ff8971cbe84b26298a39c49ab310172826cea8a3c96ffa,AMM,0xee4f60f4e6ee90dfa8ed0562b60ed2cc636cd388,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:29:47.000 UTC,0x243adf1b8559db9e71899a183c6f6d207c3dd7d32ea38054013ab10b0b4c4743,AMM,0x6d7c3f97507eb770fa8ec299096a662421eb91f8,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:29:59.000 UTC,0x64c5462fd211a538c26693d561511b91fdadc3e53995f012523719c5f627b78a,AMM,0x8b91883d441217a32c33897923607a5a9ef0020d,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:29:59.000 UTC,0x4893fa2c2691c8c60bbde2d006e09103a237209bb6e077275a9105118159993f,AMM,0xbdd7c39bcfadef4777bf1d72cc10daf745756d78,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:29:59.000 UTC,0xd709f57dcec84fee8d559470272dcc17bdca778fa31856a2b2ace13d5d289360,AMM,0x082f029a91271c52ff28164f147dc0d1fee74a94,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:30:11.000 UTC,0x059941e8aafe7915d2c80e1aeb7a0cabefc42e51fcd6e6dc43fe4fe7523290c0,MEV,0xb2c484bcd38fd0324cf04941ee0fb47c712aae7d,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
2026-04-24 05:30:11.000 UTC,0x0e70add641435dc7bf8b40acef207756d9b920c51aeeaf984c2d455a6ac8dc99,AMM,0x0883a56f030e68acf04fdbac14a87d66be2174a3,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:30:11.000 UTC,0xd62f77cee1cf0efda73693556c0f1621306ba3ea8e39d82e4b0099a0aeafab83,MEV,0x1118f8b1e5ee723d719785785ff062423ae2ba0e,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
2026-04-24 05:30:11.000 UTC,0x73d5192258478959aa4cb777534afdeac332981741a352fc5ab2316f6816b616,AMM,0xbec5d998be7259cf8fbc76761a9d78e6a3c91cc9,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:30:11.000 UTC,0x6ca9dcca25ec94d7c4ec2c25dcb5b0e2b53981e0bb439725c117a4c21ce9ec98,MEV,0x89ce04e0c4558be2f8c7804ca9da6948c0c3f964,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
2026-04-24 05:30:11.000 UTC,0x526eae848e84f183ef71bc8ed901d0672dbb69aa4b5b6690127627dfd82f7c9c,AMM,0x4e90c81d3b4db1ba8106ecf16b63c4a69cac6aae,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:30:11.000 UTC,0xc24fe9cb4d571df4c8c1731544d45d3c14ae2d84f5258d4917d23b92f2dc7ecc,MEV,0x8d9687f6d675584c7263f1449182fc099e2d4a7c,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
2026-04-24 05:30:11.000 UTC,0x7dcf51500e6655c191a4eb3bcf78762adad26eb51442cfec6acc284c9d8776d3,AMM,0x3c3dd70be82e23448894ca9352d9134bde138915,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:30:11.000 UTC,0x8259948ab609f82a6023da3404778b0ae53c69f130dff9732ce6438650244f32,MEV,0x9ac57d9ee42e83ac379ef1318931dc4ac8ace1f6,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
2026-04-24 05:30:11.000 UTC,0x02ba9e69a4ed325cb82854e5d8db9883eb3e6f2ede284a758424cdff71e21bbd,AMM,0x6d7c3f97507eb770fa8ec299096a662421eb91f8,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:30:11.000 UTC,0x31b192254fff843819cedb6385f5e1f4a4a2d1621b547f3a638d47d33cf2b00c,MEV,0x6b51c424850c17d9a9bae4bf6a050aba89ce3519,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
2026-04-24 05:30:11.000 UTC,0x21d66e1bd96b3be1b29f6fc0b2590680ea24f36179abd0dc67abae818cb19012,AMM,0x604f64a41b2f3a7b1a0f6c19bc6d6a3e4b296127,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:30:23.000 UTC,0xa36aa38ff61dae6310e1a374bd05fc44d73f5b359baf8e61413392e9a9e5caaa,MEV,0x36aee1d1e937bd719ae0524522fac570d0233686,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
2026-04-24 05:30:35.000 UTC,0x46250091babfbf58b65575055fb3e060411ef2fc6f3cfbae56c275fd90b2fd6c,AMM,0x0cb01568c5e0d19a345f0c1a952d0ed173951744,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:30:35.000 UTC,0x14cecbdd3d225337db48c74e6add028302549f3dc9723a9e5bf4ffdbd6cff206,AMM,0x0c03a8f19dde78ce6efb645b6fe2a1e6907f8db7,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:30:47.000 UTC,0xee5054f289ddb2a3eb2d10de3946a8339400f3d622e10e7dbf64b2e979d5ce87,AMM,0x46ed68978c6807208651519caa39e7f675cf65b4,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:30:47.000 UTC,0x299d9e73228650bd9952ff20db75e6b6c0a93c5eda54bc62b0970991caf0a409,AMM,0xc014c21f9134fb37c5fb82e7634642deae0e0a2b,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:30:47.000 UTC,0xb29bbf02d2dcfdbab80bcd9dbe5962b841de93317680b38dc8fff93754caf1c4,AMM,0x4daeb25b1ba71f6147d0e94c9f35dedba1ac1ea3,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:30:47.000 UTC,0x89b481e560d08ec4685e29d18559b22b8aa5107e801d960a947a4065c6cb0908,AMM,0x3c69f8220751ff82b3e8cc20d079b6806d8d21cd,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:30:59.000 UTC,0x09e793ce12436b908bd43e979080bdea4816ca47f3684d401ec533b5eee2bd3d,MEV,0xe9727997b59abfad81fa270f2b7dd04c5f080b64,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
2026-04-24 05:30:59.000 UTC,0x2edc70008b42a5705093a587b12c99b9ebf4dac5e324815c647dc538339e10c4,MEV,0x5638484ba2d2f1d1d35020572b0aa439a9869192,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
2026-04-24 05:30:59.000 UTC,0x332a173969fe9a464054714ce48b85a43c237d22291aff66e0b815a6c69ff7ee,MEV,0x5758fda2cdf7a2164a5128a8b78e59f7ecb1c34f,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
2026-04-24 05:31:11.000 UTC,0x1ff2e0c1fcbcb8c6bb6f34a5bc900eb2bda08e6d07b44d880e16abbfa5743b7c,AMM,0x295fc34f1742c4e8bd1bfeb3711be567919fa72d,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:31:11.000 UTC,0x4d9a42868234f5115ef52000e4d85bed5a333fad8a82983bb6d55161a3451916,AMM,0xb8a52fff0c16c27aff3b718cadffb19ec21f7c8e,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:31:11.000 UTC,0xbae7df29bfdfdfbfc992ac60e8dba044772005a59c5ad9ac1fc2f3ef8c68298c,AMM,0x082f029a91271c52ff28164f147dc0d1fee74a94,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:31:11.000 UTC,0x84a3a093772c2b21e79674c94e2e88186493040531aafebda04d1298578c37a1,AMM,0xc0a1b44ef8ac57c062e8ada92e29f6bd66a1dc2c,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:31:23.000 UTC,0xf06d5ddb452fd9750ed609c7b2ef235998cc46c9c4f136d54feec285fae03eac,MEV,0x9ac57d9ee42e83ac379ef1318931dc4ac8ace1f6,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
2026-04-24 05:31:23.000 UTC,0x6c58b81ec64285808306f54c11dbc164c4ca46f502c34bdd25c1aea271124f60,AMM,0x0502bd96fa1a921d32f3f4da0d15560a0d21af40,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:31:35.000 UTC,0xe13e5ac2f531bf1b213e9ffa1138c07d600674b8127b6970dfb1ef26e635ddd1,MEV,0x5758fda2cdf7a2164a5128a8b78e59f7ecb1c34f,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
2026-04-24 05:31:35.000 UTC,0x5a010d38f3a637b8e56662a9a9f8ea595b35ae6395b6dc748394fab0b4315260,AMM,0x8f4f52099c2f3b42c05e3af0f25e1437fa8eee25,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:31:35.000 UTC,0xc73815a4b0c552bb5989be5416d87928f306986b1993a98cb656d4a596d8e2b0,AMM,0x199d223c47fde38544c01151228f436ca3e89b9b,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:31:35.000 UTC,0xd1565e3e433573607749e74b24c4ec292dd2c0c707def8c6bd2978c42afeb3ec,AMM,0xf467f4a00c250ebebfbde5bf377b4b8f0a29e27b,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:31:35.000 UTC,0x834d819b3b6acb99603aa00608bf11d55f35187c36107ee9f6a64e4e7b33bcca,AMM,0x6d7c3f97507eb770fa8ec299096a662421eb91f8,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:31:47.000 UTC,0x2cd6f1735247848cfce7febad8230a2723372efefda6581b1be04882e0448eba,MEV,0x5638484ba2d2f1d1d35020572b0aa439a9869192,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
2026-04-24 05:31:47.000 UTC,0x45a511db53536b278d519b2b70270ac51904a2ccfdd2e5541417859d2ee9c1a1,AMM,0xbc341609da7bb62c79e87a8ec2ac2927806bf35d,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:31:47.000 UTC,0x6df18a5efe831245bfc11a879c1ee9ac5722a9d80bf841aed6d49b94714b4a96,AMM,0x687742ebba99d963b4b580fb19dca8d93d17ec1d,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:31:47.000 UTC,0xdec66b3fd72c74306cfabb6da462c857029b32f04db470d8d0cb67f485e50c0a,AMM,0x1b6dba575dfb87e504a2d8dadd4bff277dbf75da,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:31:59.000 UTC,0xdaa75bdb72cf860e9bf9037a50ba5fa080ba9b9757a276bcc0c91ba9c8a954fc,AMM,0xe79cb6b66a1f3412ae306c14b771387ea9a628c7,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:31:59.000 UTC,0x7c11d6c162bf05a63b8f5b101779693433d369798e09aafe3538cb00c0e974bb,AMM,0x8834170bdef6f800d799e6c2b21a4531210e8815,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:31:59.000 UTC,0xbc1ebbce6b2bbc32cb4b2aecbc1420230902f1df5206ffc97f0eb5f83791d81d,AMM,0x38a95dad7af78bf550b71503e487e562270cbc2a,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:31:59.000 UTC,0x0a16dfa38db2580cd224b41fe604a05a222cb9061a8a1152aaa5e891dd7a20d1,AMM,0x6dc7a42e1256de7a3e39c009da687b08842d053f,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:31:59.000 UTC,0x1ae23f769fb73f08d0c6045080823250df4ae426e7ae79f56162af704eb65c48,AMM,0x25caee0b6867831c974719e3c7893dd620d9f102,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:31:59.000 UTC,0xe17798006633dfd9a6a508b899b9e6642774b7eb71d9c464c274a84a4701dc23,AMM,0x6d7c3f97507eb770fa8ec299096a662421eb91f8,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:32:11.000 UTC,0xc9ce0fe7edc50182bbc7aa0e26ac9d8c0c43e99cd07d79df3fd00f8fa805015d,AMM,0xdc9c10149811affd625ae5e9efb03ae238edac2c,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:32:23.000 UTC,0xc82cb4c3a9765e27abcbe97f0cf93c63e2218e7264e34c880e7035e70d28a087,AMM,0x65c8b05e80db1c053fa52530d087d73e7623e67f,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:32:35.000 UTC,0xb03de234957394f1b8870ba4b7427d0e8204604560fa3ef9f80b795aa0b406ae,AMM,0x00fdb3f4b701d5152f852ebe6e946c11d48252fa,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:32:35.000 UTC,0x2bdfeb458db4f4076b6849325088e34d6a5f17f73365dc7855e9a5c6f027e209,AMM,0x8ea7c8e21027779e7288a30fd7961b58d2b66fd1,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:32:35.000 UTC,0xbc52fa5c73ffab1f44e5e24c1f72452db49d9443d4676e2adfdb0458dc81240d,AMM,0x3c3dd70be82e23448894ca9352d9134bde138915,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:32:35.000 UTC,0x561f6703ffb2073d2fd55625bb76e151731c0e9dc39ab5757d6c7cdfe0235871,AMM,0xfe8e9273ab86b12c0102202f3daa073eb14a509f,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:32:47.000 UTC,0x6e440336712ed7c1f2c7cdafbf9c2c7238bd01e7fcdc545035a33d6817997f7d,MEV,0xbf08e098db62f4112f35221b355b9669a50bdd3e,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
2026-04-24 05:32:47.000 UTC,0xbd581163031a7fca958c8ae77b89b66ab25065619343e9c8741eb863b42f93f2,AMM,0x2c8f140e35576fd7fcc37d11f7e53756a95c90a9,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:32:47.000 UTC,0x54adb0cfa9035e44f425e4ac6dbdfa499036b53f62998bc2c43bc002c424e7b2,AMM,0x88e3fc7c70e2cf951fda9586bff2a5fc43f14bc2,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:32:47.000 UTC,0xec3650aaa13ac15ef961fcad827a3dc9909b82eaf11abe0aec961bc9781bc90b,AMM,0x687742ebba99d963b4b580fb19dca8d93d17ec1d,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:32:47.000 UTC,0x68f26ae1c37497f81bbacd869b9bcdefc8b260e549c2b4309aa04450a39d961b,AMM,0x13a7d88127d20986461fdffdf5d4d975cb8c6b46,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:32:47.000 UTC,0xd865075a364adb42b99cc0c4af025f386711abbe407c02c451ceee1c20a38a2c,AMM,0x80786110d07ce195c27efa51dd4056b32e6cd5f6,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:32:47.000 UTC,0xe17171b52e02f5e0ea6262593889eadf2844a3dcb2b3880081903d6618db0f8c,AMM,0x8ca0a5d199f81775fc19da348828f2dc872eab44,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:32:47.000 UTC,0x48ec6a16495278505a1d8525c3f08822aeff96009998d1258340dae43deab0ca,AMM,0x7be985d1fbf9890ceef520d5361d86055707d396,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:32:47.000 UTC,0x4248545ace8fc90214f9c69d84f3fbda100d06221c2d55e1ddb09d00f9076c10,AMM,0xb0a233f17e605ff1df634ddc7c01fe35bd21cb5d,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:32:47.000 UTC,0x1903c2d41f12ad1cf1f9c81443d2210b5489f1bf77546b2da2d2537eafbc2ee1,AMM,0x082f029a91271c52ff28164f147dc0d1fee74a94,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:32:59.000 UTC,0xc749153771e37ea47f765daa5b55586efc6b5419a117113e82ce709c9cee0580,AMM,0xc27cc6bf438636b4cf6e76fa091497c76a6b203d,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:32:59.000 UTC,0xb58b9c3596a6774f96821e490c21d808100debc268a94a8b7dd73524dc1d8e2a,AMM,0xee7ec78478ce7497ad00058366d9e502baab6a0d,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:32:59.000 UTC,0xc41ebb6874cfe26174abb26debc06045846bee4c41f6476dac7ad901ce4650f5,AMM,0x71e78189b993d042c6af45710834e673b51c781e,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:11.000 UTC,0x03d654c54a3225c4b61aa99f23c17a71f25b3048e4db4d42af4fb2bd05b38216,AMM,0xe55070656514343984cfbc5ab465ab0075db0170,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:11.000 UTC,0x4075e98e084592bac2c18a0fd5bc8c1d6fea9757871b40e54777d04d706cf1c9,AMM,0xb1c4e60c927f5666bdcd7ddf8c964e8a1bd5ac11,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:11.000 UTC,0xbe48d6b9bd6224b8d9c86b03d8da3671a6ae476b45aac3d8910300301fe01933,AMM,0xff0e218daad19e5641a5b8654d10cdae278d0c2b,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:23.000 UTC,0x9938bc8630396b2701ec0e9d2893c0eabd261afe02cab1a6381ee467e105ea94,MEV,0xd8a3312620fe2c08420398a4b3e08fe6ade8ccee,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
2026-04-24 05:33:23.000 UTC,0xa377369aeedc305744b4c5e1f6219f88d97fccf6000d96481cb0bab8a7fc2720,AMM,0xee15c490e9dfc0522fd50ffe023cf6706e374b49,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:23.000 UTC,0x42d00b5539948501f6e94ae3507e09a31764e2ec3e23f4a2224bbb07ea9e23a2,AMM,0x3c3dd70be82e23448894ca9352d9134bde138915,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:23.000 UTC,0xe924f0fef066e740466e6262b8f4ba78c6ef19e35e4ae07e306640a715960879,AMM,0xd3eda083c46ab80f6100f3c2d6f00446bd7fc76b,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:35.000 UTC,0x45fcabd87ff4e24f47ee7af4fb4f0e6e18a350a4299e473eb76ef3fb98fe6a1f,AMM,0x25caee0b6867831c974719e3c7893dd620d9f102,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:35.000 UTC,0x0131c9e981377ae15343a4731d98e917781d77363cb87108a3b6d76a70b9f26e,AMM,0x5cb110cbbd3a3f392f4117f66d9048d3a77f512c,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:35.000 UTC,0x1914ce13efa5aa7251d234f24dbae691981b702ad28718961060eb52e00fc638,AMM,0x8ca0a5d199f81775fc19da348828f2dc872eab44,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:35.000 UTC,0x403ea7a8943a9a3bfecccba566639937153c7a9d410da3434b4965b695b5e224,AMM,0x295fc34f1742c4e8bd1bfeb3711be567919fa72d,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:47.000 UTC,0x83cacb3e2a7b88ef49371f3afa2adbcf0c365143dd6db5880c631d55ed1bb767,AMM,0x295fc34f1742c4e8bd1bfeb3711be567919fa72d,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:47.000 UTC,0xdb70ffbbc9b79e8702f8e2c4ef44722031283cef4ca627674a7a75d7dc8670fc,AMM,0x227c987f1f3798541c5c3f3b6f1073fbe37ee184,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:47.000 UTC,0x02840ffa7ba63df536044c8bf3d61520b45295296f97e594d0bea1b0db46336a,AMM,0x8ca0a5d199f81775fc19da348828f2dc872eab44,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:47.000 UTC,0xabbf391d4c47ef05315c74b19e41a3fb1b8e0044e45f474e3994c595ab182e67,AMM,0x2c8f140e35576fd7fcc37d11f7e53756a95c90a9,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:59.000 UTC,0xd65b3d443688b0c1374f6e22a7f5633094bea860a9eb3929f66760680c90b976,AMM,0x3bfb6bdc332f3caa510f1e42cad8022215e34366,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:59.000 UTC,0xd847da3184e94184cfe819fd2d7220528fb7dcb4114f0dd449f2fe19c14f56d1,AMM,0xf449c8b836cb08321b25d065056900b10e19abc1,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:59.000 UTC,0xf63c21ed62f8f197419d20ce195f79b695a6049181f5cf9c4d9df760e39e69d4,AMM,0x440277f9d7329eb60ebe7c2f1bcc1566341b4117,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:59.000 UTC,0x1aa5d02e8c709fb5dec8e2dae53d1b3f9e355486a240bbcf8ee13d57d172d920,AMM,0xf851e2e0590815e639303cd3d7f26b6a7df278d0,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:59.000 UTC,0x1aa6dde75ac3b6898d69273ff41b64f91b3f9bd68ea61ff289b6ae39da31db37,AMM,0xd71d4805c1a514a8eb3f739fd257025d95fb61cb,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:33:59.000 UTC,0x08de8aa5dcbf96f96853b5bd8259ade2a28f3e8107c51fc4962aaf81819627b8,AMM,0x3c3dd70be82e23448894ca9352d9134bde138915,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:34:11.000 UTC,0x4abfa985d44eccf8d562c90dfb1b271a7ddca5073fcbae5864644f41ffe922b7,MEV,0xd8010adc0e55e37b4ce4dc0a3528f89612c177c1,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
2026-04-24 05:34:11.000 UTC,0xa7104c549b42cf1203b7f95c566853dc69a4cae287f16320dbfe8da882ab6292,AMM,0x227c987f1f3798541c5c3f3b6f1073fbe37ee184,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:34:23.000 UTC,0x4018f1acad4d3dc3bbfd315a2a352b2d627f6efddd0c1a772789cb0ae7c2f814,AMM,0xf449c8b836cb08321b25d065056900b10e19abc1,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:34:23.000 UTC,0x56ff0c3aeff6fb89320d4e9627ae3cb72d0a47bfe2557c9743388ea73091382d,AMM,0xa4f7a725737904d387a2937b30b3ce3edc72a2d8,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:34:23.000 UTC,0xc6f9a46e21d08e6f0a82e5c6f1eb6890701203b4fc28969fd2a123159aef703d,AMM,0xe79cb6b66a1f3412ae306c14b771387ea9a628c7,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:34:23.000 UTC,0x3f28c9d5440ad58193d3ef37fbe9a5fb1cb441ceb3ae8d39442f5d8757bc0cb8,AMM,0x17fa339856fa30e344a01b19c0a0fb8666f803e7,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
2026-04-24 05:34:35.000 UTC,0xee4223d72f42863194944c0179326e78493cff97f0ef1abefbf6766b06afa421,MEV,0x821eab82584665c1b0dc6f142ead8cff27bba325,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
2026-04-24 05:34:35.000 UTC,0x7f2bdbc952383e179846ef9679297fe810d7ec498c2f4b0145ff0a07f75fda96,AMM,0xd8e08dd845c5c87a689e43f3cc8dee219ae4d7b3,0x66a9893cc07d91d95644aedd05d03f95e1dba8af
